place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,R*st*r****ew*h ***g** in****o* t***di *ang****y**i*a* **te*d*n**as*ka* *ndo*es*a**er*e*as*,FALSE,2648,"Name: *a*m**a**rta
Link: **tp**//**w.g*og****om/m***/*earch/Kau***a*ar*****6.*979*6*9*9*9*9***106.8**23*8?au*hu*e************tr**t**
Reviews: 4391 reviews

Name: **ra *jo*g**a**
Link: **t****/*w**google.*****aps/**ar*h/*ar*+Djong**an*/@*6****1*3*,*0******66*******ser**&*l=id***t**=ttu
Reviews: 3890 reviews

Name: **ata*an *h****w**g*a
Link: h*t*****w*w*g*o*le.*om/**p**s*ar***P*ata**n*Dh*rma***gsa/*-***5****8,1**.*****85?**t*u**r*0**l=id*entr*=**u
Reviews: 3454 reviews

Name: Ha**m ****s
Link: h*tp**//*w*.*oo*le*c*****ps/se*rch/*a*u***anis**-6.2***3*****81*8*44***9***?a****ser=**h***d&**tr*=*t*
Reviews: 1858 reviews

Name: *e*ga*an***l***e**au*ant
Link: ht**s:/**ww****gl**co*/m**s*****ch*B*ngawa*+Sol*+*e*******t/**6.21*7**2*****8**26639***999?**th**er**&hl=*d**nt****t*
Reviews: 193 reviews",,FALSE,,,,,,,,**mba*g*G**** *e*t*ur**t (P**i*ik*,ht*ps*//w**.*o*gl*****/m**s*c**tr*b/*07**8***6*6*17**70**,*t*****/*h5.g******s*r***t*n*.*o**p*A*1Q*p*f***de**4aot***os*_*hUSM7*CL5*H*h**g**4****306-k-no,Restoran Indonesia,"Restoran Indonesia, Restoran Sate",4.6,**.0*-*2.**,Op***A*l*D**s,**21)**20**5*,"Jl. Jend. Sudirman No.Kav. 47-48, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920","di*n**, ***den*, a*****here, in****or, **ad****nal, ***tin*, ***e*d*nin*, res****, **st*, k****ir",https://www.google.com/maps/place/Kembang+Goela+Restaurant/data=!4m7!3m6!1s0x2e69f6aab8013805:0xf30f06aaa50639e!8m2!3d-6.2171013!4d106.8167719!16s%2Fg%2F1tfdvzr7!19sChIJBTgBuKr2aS4RnmNQqmrwMA8?authuser=0&hl=id&rclk=1
ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,*as**foo******aur*** *i** *n*qu* ***o*es*an *ui**nes**ust*ar**nd t****orn*** M**u v*rie*y **ang*s***e******,FALSE,2402,"Name: *em**k*Me**r*a
Link: ht***:*/*ww*g*ogle.c*m*m******a**h/P**p**+Me***ia/*-6.******9,10*.*4*7*32?**th*s*r*0&*l*i******y=t**
Reviews: 966 reviews

Name: B*kmi******ia
Link: h*t**:/*w***g****e**om/ma*s/*e****/*akm*+M*g*r*a/@-*.**0*85*9*9*9*99**0**84**1389*99****a**hu**r=0***=i**ent***t**
Reviews: 683 reviews

Name: A*** *a*ar***a**Solo*Meg**i*
Link: ht*ps***w***goog*e*com/ma**/s*****/A**m+*a*ar+**as+S*****eg*r*a**-**1**9454*1*6***3**9**auth****=*******&ent*y*ttu
Reviews: 141 reviews

Name: ** *e**r**a*i **li* As*i
Link: h****:**w*w***o***.c*m*m*ps/searc*/E*+*e*er+*ari*Mu**a**sl*/**6*2*00***999*9**9*******368*6*a****s*r=0*hl=**&**t*y*t*u
Reviews: 88 reviews",,FALSE,,,,,,,,**em*h*Ku**n***(Pe*i**k),http**/**w**g**g**.com**a*s/***tri*/**245**********740462,**tp*****h5.*o***e**e*con*e*t**o**p**F1Q**MV**V**V*5ts**7rV3***47**h*7*P*d*9*2Mv**4*8-*306-k***,Restoran Indonesia,Restoran Indonesia,4.4,*1.*0*2**3*,*****A*l *ays,***1) 3190****,"Jl. Pangeran Diponegoro No.21, RT.1/RW.1, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320","f*o* co***, a**o**he*e, *i*s*o*, *eja*ma***, *a**o, t*h****j*ot, j****a* p*s*r, *ya**n, s*s**m**e**aya**n, **po**t",https://www.google.com/maps/place/Roemah+Kuliner/data=!4m7!3m6!1s0x2e69f46b72df6e9d:0xa180166268892fc6!8m2!3d-6.2000269!4d106.843736!16s%2Fg%2F11bx1y_9dj!19sChIJnW7fcmv0aS4Rxi-JaGIWgKE?authuser=0&hl=id&rclk=1
ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,"Ou* *h**e** *e***u**nt**f*er* * **ique b**** *f*t*a*it*onal **i***e*cui**ne a*d *us*o* *****s, wi*h*o*****s*-**y*d*********i*g*m*** u*i*g onl* *h* ****** se*ec**on*of i*g**dien*s*",FALSE,1923,"Name: R*s**r*n A***e
Link: **tps**/www*g**g**.**m/m*ps***ar**/*es****n+***k*/@**.*59*068*9***9*9*106.8***7*9*a*t*user***hl**d&****y=*t*
Reviews: 6297 reviews

Name: **e P*la***Ch*n*se*R***a*r*n*
Link: *t***:*/***.**og*e.co***aps**ea*ch**ee+**l***+**i*ese+Restaur********16443*3*000*00****0*******45**9****?a*th*s***0*hl=id&***r*=*tu
Reviews: 1457 reviews

Name: *i**e*g
Link: h*t*s:/**ww.goo**e***m/m*p***earch/L*+**ng*@****9*98*6**0****36*2*?au*h**e****h**i*&***r***tu
Reviews: 916 reviews

Name: R*sta**a** C***g*H*a
Link: https**/w**.**og*e*co*/*a*s/sea***/**sta**a***Ch***+H*a/*****4**1*8,*0*.*5417**?a****se**0******&e*try**tu
Reviews: 867 reviews

Name: J**
Link: *tt****/www*go*g***com/ma*s*s*a*ch*J*A*@-6*202***3**99****,10***1*****?**t*u****0&h**i**e***y=ttu
Reviews: 222 reviews",,FALSE,,,,,,,,Rose*G****n**n**r*at*on** R*******nt (P*m*lik*,h**p*:*/www.**o*l*.****m***/**ntr*b*1**9*0**06*4**169*9*0,*******/*h5*googl*u**rc*n***t.*om*p**F**ipNd*p*r*kd***k**c*ei6**2*w*u***m*v6***H=w4*2-h**0**-*o,Restoran China,"Restoran China, Restoran Dim Sum, Restoran Mewah",4.7,"09*00*14***, 1***0**0**0",Ope******D*ys,**2** 536**2*5,"Graha Indramas, Jl. K.S. Tubun No.77 Lantai 3, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","***di*g, ***a* **rs*ma, **ya, *e**in*, m**a*, a***an, fe*l**, *ca**, re****i**er*i*a*an, *****rasa",https://www.google.com/maps/place/Rose+Garden+International+Restaurant/data=!4m7!3m6!1s0x2e69f6be7bc2bcab:0xf1076a32382d1288!8m2!3d-6.200291!4d106.800133!16s%2Fg%2F1tl6myb9!19sChIJq7zCe772aS4RiBItODJqB_E?authuser=0&hl=id&rclk=1
ChIJ5ZFpADn3aS4R1ijSurIkk1A,CASPAR,"******io**l ****is* *u*s*ne w*th**od*** A***o***, **tin ****ca****** S*e*kho**e***x**c**Sp****h*t*ad****na**me*u*se*e*t*****Gre** *e**ction**f *eef**hat*grille* b* **e**a**w*od***e***o*p*r,***q**s**e*w****and*****k**co**e**ion as**e*l as*c*e***ve cockt*i*s****ef**ly**raf*ed**y*t*e te** ***thi****ique estab****m**** ***e*le*tic *e* *r**a*ic *ec***comp*e******a ***h**ti**ted***b*ence t* **v*** d**ers****o*CASP***S *od*r**lif*st*l**dinin* e*pe**enc*",FALSE,1628,"Name: Kemba****oe****est**ra**
Link: https*/**ww.g***le.com**a**/***rch******n*+*oel*+*e***urant*@**.***1*******9*995**06.8*67718*9*****?au****er=0*h**i*&**t****tu
Reviews: 2646 reviews

Name: B****e**ar *e**a*as
Link: **tp***/*w*********co*/**ps****rc**Bas*ue+Bar*d*+T*p*s/*-*.227**41,1***82*1626***th****=**h*=i*&*n*ry***u
Reviews: 2638 reviews

Name: La*B*as*e*****es*a***nt
Link: ******//*ww.***gl*.co*/*aps/s**r*h/L**Bra***rie**e*t*ura*t/*-6***3**5,**6*81*72?a***us*****h*=i**ent******
Reviews: 1934 reviews

Name: *O** R*C****a*arta
Link: h*t****/www*g*ogle****/m*ps*s**rch**OCA**ICA*2C*J*k****/**6.**144*7,**6*8*423****ut*u*******l**d*ent**=*tu
Reviews: 1239 reviews

Name: Au*u** ****a*r*nt
Link: *t**s***www*go****.*o*****s/se*rch*A*gu***Re****ra*****6**250*66,106.8*6****?a**hus*r*0*hl=i*&**t**=*t*
Reviews: 218 reviews",,FALSE,,,,,,,,*A**AR (*emi****,*t*p*:***ww.goog*e.*o***ap**co**rib/1**5*820**2*****8****,**t***/****.g*o*le*s*rc*n****.**m/*/AF1QipN3Vh*fJ**SaGM*Z***K**q*U*C*-********g=***6*h2**-k-no,Restoran Spanyol,"Restoran Spanyol, Restoran Amerika Latin, Restoran Steak",4.6,*****-*0.00,**e**Al* *a*s,0*22****1-7**0,"Jl. Jend. Sudirman No.36, Bend. Hilir, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10210","*n*er**r, *o**er, sm***n*, *j, sh**t r***, *a*l** *in*a***mi, ny**u*, *y** me*t*g*, ke**b**a*a*, ***b**g k*l",https://www.google.com/maps/place/CASPAR/data=!4m7!3m6!1s0x2e69f739006991e5:0x509324b2bad228d6!8m2!3d-6.2158244!4d106.8162301!16s%2Fg%2F11lgz9sfgx!19sChIJ5ZFpADn3aS4R1ijSurIkk1A?authuser=0&hl=id&rclk=1
ChIJeYhllMT1aS4REHk4N38VwC8,GIOI Menteng,"Mo**rn ****n F****n**uisine*w*t**a*l*u*g* t**t**a* *iv* **s**, ***n*h*f*om ***i**e*o*ati",FALSE,1560,"Name: S*r**u *a*a **nt***
Link: ***p*:/*ww***oo*l**co***ap***e***h/S*r***+R*sa+*en*e*g/*-*.19*5**3*999*9********82*039****9***?authu**r=*&**=id&en***=t**
Reviews: 5745 reviews

Name: *I*I **N**AT*
Link: h*t*****w***goo***.*o*/***s**e**c*/G**I*S**OP*T*/@-*.**2*51**999*9*95*106*8**3****0*0*0*?a*****er=*&hl*id&*ntr*=t*u
Reviews: 2609 reviews

Name: H****A****y Tan *oe*
Link: h*tp****www*g*o***.*o*/m*p*/**arc***E**TA*E**y+****G*ei/@**.*9***0**10*.***6616*a**h**e**0**l=id&en**y*ttu
Reviews: 1184 reviews

Name: **st*ra***ri*
Link: ***ps**/www*g***l*.**m/m**s/se*r*****storan+T**o/@-6**92*****10*****1*91?au**us***0***=*d*e*t**=**u
Reviews: 1057 reviews",,FALSE,,,,,,,,G*OI*M**te** (*****ik),**tps*/*w***g**g**.com*m*p**c**t****10854**41**6*886***63,ht******l*5.g****e*s**content**om/**AF*Q***Z*****DEur*PhU*4pZ*N***0*u***b*S***t*=w*0**h*44*k-n*,Restoran,Restoran,4.7,*0*00***.*0,*p*n*A** D**s,**5**8*8**6101,"Jl. Dr. Kusuma Atmaja No.85 10, RT.10/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","l**e*, s**mo*, *a**t, maka****in**n**i*, k***mb*a*g, f*s*o*, Sa**u****a**r wa**u, t*hu*t***r **i*, **nda*, *en**n*",https://www.google.com/maps/place/GIOI+Menteng/data=!4m7!3m6!1s0x2e69f5c494658879:0x2fc0157f37387910!8m2!3d-6.1974798!4d106.8238709!16s%2Fg%2F11j01bnygx!19sChIJeYhllMT1aS4REHk4N38VwC8?authuser=0&hl=id&rclk=1
ChIJOdO6zxXxaS4R4yOghGcielk,Blue Jasmine,Res**ra* mod**n y**g**ipe*u*i*ca**** **n*an***** *u*do*r **** me**a*i****ma*ak** I*d**esi**yan****r*ela**,FALSE,1432,"Name: *er*b****** Men*e*g
Link: *t**s:*/www.*****e*co*****s/**a**h/Ser**u+*as**Me*****/@-*.*9*5***99999999**106*8******9**999*?a**hu*e*=*&hl****entr*****
Reviews: 5745 reviews

Name: P*at**a**D***m**ang*a
Link: ***p*:**www.**o*le.**m/ma*s***a********ara*+Dhar**wang*a*@-6*2***188*1**.**2**85***th**er*0&hl*i***n*r*=***
Reviews: 3454 reviews

Name: *am*az*****ng
Link: h**p***/*ww*goo****c*m/****/s***c*/**m*a*+*i*********2491*1,10**8*7*35?*u**user=0&*l=id*e*t*y***u
Reviews: 1948 reviews

Name: **ru* *an**
Link: h******/*ww.g*og**.*o****p*/se**ch/*a**m+*an*s/@-6.****3,106.****844***99*9*au****e***&*l=i******y=t*u
Reviews: 1858 reviews",,FALSE,,,,,,,,B**e**asm*** (P****ik),**tp*:****w*goo*l*.**m**a*s/*on***b*11***54*34*0**041**51,htt*s*/*lh*.goo*le*****ont***.c***p/*F1****-H**X**S4*****TT*c*fRNcq*K6iHwm6***g********4***k-*o,Restoran Asia,"Restoran Asia, Restoran Fusion Asia, Tempat Acara, Restoran, Gedung Pernikahan",4.7,**.*0-**.*0,***n*A*l*D*ys,***1) *9**3*90,"12, Jl. Kyai Maja No.39, RT.12/RW.2, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120","*ak***n i*don****, l**a*, *a*e, **le*, **et**g, **ra*e, brid******we*, s*** t*h*, *e*un*ver****l, *mok*****rea",https://www.google.com/maps/place/Blue+Jasmine/data=!4m7!3m6!1s0x2e69f115cfbad339:0x597a226784a023e3!8m2!3d-6.2407669!4d106.7892173!16s%2Fg%2F11b6vfx9qs!19sChIJOdO6zxXxaS4R4yOghGcielk?authuser=0&hl=id&rclk=1
ChIJlbfOLJr1aS4R4WnohuhIaUU,Twelve Chinese Dining Restaurant,T****e C*i**se **ning is*a**e* **i**** J*pa**** co*c*p* by*Ok*zon* H*s*i****t* **ou*.***in*i*g t***f*avors of*Y*koha*a*s*C*i**t*** to*Ja*ar****i** s*un*in**a********t**t i* ***fec******* m*a* **u*l* *ev***f**g****** Por**No*Lard,FALSE,1379,"Name: GI****en**ng
Link: http*:/***w.*o*g***c**/*aps*s*a*c***IOI*Me**e**/***.***4798,**6.82387*8*999*9*?***hu*er***h**id*******t**
Reviews: 1559 reviews

Name: P****o**t *anto*e*e**es**ur*n*
Link: *t*p***/*ww*g**g**.*o****ps*******/Para*ou**+Can**nese+**st**r***/****19*886**06*83*41*?*u**us*r=0&h*=i*&en*****t*
Reviews: 1334 reviews

Name: *e*tora*****o
Link: htt*s*/*ww*.g***l***o***ap**se*r*h/*e***r*n+*r*o*@-6.1*21*5********61***?*ut**se*=*&hl******try*ttu
Reviews: 1057 reviews

Name: L* *e**
Link: h****:*/w*w***o*l**com*map*/sea**h*Li*Fen***-6*****886**0*****6**1?*uth*s**=0&*l*i***n*r**ttu
Reviews: 916 reviews

Name: *a*t***ara*is**Pl*za I*do*****
Link: https:/*www*goo*l**co**ma**/*e***h**as*e+Pa*ad**e+******In*o*es*a/@**.193*88********9*1**.8217**3******ser*0*h*=***e*t***t**
Reviews: 896 reviews",,FALSE,,,,,,,,*we*ve C**ne*e **n*ng ***ta**ant*(******k*,h****:**w*w.**og****om/map*/co*tr*b*10**1*1*1**0****282**,ht*ps*//l*5.*****euser**n*en*.***/***F**i**ykT****uJ******O**1X_T**UK**YgrX**p*5=w**8-****-k*no,Restoran China,Restoran China,4.5,1****-22*0*,Ope***** D**s,******2123*040,"Jl. Dr. Kusuma Atmaja No.75, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310","i*te**o*, *h*o, *e*ek**ek**g, va***, ***al, *yam*g*r**, i*st*g***, **nt*r, *ame**, *atu**",https://www.google.com/maps/place/Twelve+Chinese+Dining+Restaurant/data=!4m7!3m6!1s0x2e69f59a2cceb795:0x456948e886e869e1!8m2!3d-6.1980742!4d106.8244094!16s%2Fg%2F11frdjvt16!19sChIJlbfOLJr1aS4R4WnohuhIaUU?authuser=0&hl=id&rclk=1
ChIJd3WDhU71aS4R7SGOztNM7NY,Bungarampai,,FALSE,1335,"Name: **a*a**n Me*t*n*
Link: https:/*ww*.go**le**o*/m****s*a**h/Pl*t****+*en****/***.*9*9*1499**99**,*0****8*8**?*ut*use**0&*l**d*ent*****u
Reviews: 4986 reviews

Name: B**ga*P*p**a
Link: **t**://**w*googl***o*/***s/se****/Bu*g*+P**a*a/**6.*8*2**5,1*6.8*59**6****9**?au**u**r*0****id&en**y*t**
Reviews: 1680 reviews

Name: Ke*a**S**ih **r**
Link: h*tps:**w***g*****.*om/*ap****arch*K**a**S*r*h+Me*a*/******3*1*8,10*.*204*7***9****?*ut**ser***h*=id&en*ry***u
Reviews: 281 reviews

Name: W*ru** N**l**
Link: **tps*/**ww.*o**l*******ap***ear***Wa***g+**al*m*@-6*18**30**1****2*412*?auth*ser=*&h***d&**t**=**u
Reviews: 240 reviews",,FALSE,,,,,,,,B*n**r**p** (*e***ik),h***s******.*o*g*e.c*m/*ap***o**r**/1***2*66**64*68*26804,***ps://**5.g**g**us****nt*n***om/p***1*ipOa**Q*pI4M*kZt******D_*r2**S*D4****J2**w***-h4*8**-n*,Restoran Indonesia,Restoran Indonesia,4.8,1*.*0-2****,Op** *l****ys,(02*)****26**4,"Jl. Teuku Cik Ditiro No.35 10, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","k*l***ga, ***ner, **m***here, pen**l**a*, w**d*n*, **t**ior, *st*t**, *in* *i*i**, *ess***, f**",https://www.google.com/maps/place/Bungarampai/data=!4m7!3m6!1s0x2e69f54e85837577:0xd6ec4cd3ce8e21ed!8m2!3d-6.1985069!4d106.8373026!16s%2Fg%2F11rf80vz6h!19sChIJd3WDhU71aS4R7SGOztNM7NY?authuser=0&hl=id&rclk=1
ChIJ_1ioH2v0aS4ROmUXwjBgsUA,OPEN Restaurant,,FALSE,419,"Name: *a*o*
Link: ht*ps:**w****oo*le*com**a****ea****S*****@-6*******1****.818*2*7**99999*a*t*u**r*0&*l*i*&entry=*tu
Reviews: 3576 reviews

Name: S*i*e**ra ****a**ant
Link: *tt*s*/*w*w.*oog*e.**m/**p**se*r*h*S***e****+***t*uran*****.22*0*8**0*.*26**4******se*=**hl=id*entry**tu
Reviews: 2267 reviews

Name: Ra*a ****au*a**
Link: ***p*:***w*.g*o*l*.co**m*p**s**rch*Ras*+*es*******/@**.*090*8,*06******7?au*h*s*r*0&***i**entry=t**
Reviews: 263 reviews

Name: Se**G*a** R*stau**n* a****a*
Link: **t****/ww*******e.c**/***s/se*rc**Sea**r**n+***ta*r***+an**B**/***.19**37,*06.84*1777**ut****r*0**l=i*&en**y=t**
Reviews: 221 reviews

Name: **ga*i**10
Link: *t*p*:***w**googl*.*****a*s****rch*Mega****1**@-6.1*91*28***9999*5,*0**8*36*4*****h*ser=0&***i*&*n*r*=***
Reviews: 53 reviews",,TRUE,,,,,,,,OP***R**t*u**** *Pe*il*k),,**t**:*/l*5.**og*eu****on*e*t**o**p/A****pPjF*D*Ty2*et*i***_*1B***S**1*mP**0*SKg=w*0**h3****-*o,Restoran,"Restoran, Restoran Prasmanan",4.4,0***0*2*.0*,O*en**l***ay*,****) **904*33,"Jalan Kompleks Megaria No.12, RT.10/RW.1, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320","*ar**, **nne*, k*l*m **n*n*, **t*l, **ff*t, **ra**n, su***, p*h*n*g**d*, a**m, *ur*a*",https://www.google.com/maps/place/OPEN+Restaurant/data=!4m7!3m6!1s0x2e69f46b1fa858ff:0x40b16030c217653a!8m2!3d-6.1993593!4d106.843309!16s%2Fg%2F11g726vrd1!19sChIJ_1ioH2v0aS4ROmUXwjBgsUA?authuser=0&hl=id&rclk=1
ChIJTw6QXfDzaS4RBhTQsvQ_6Ec,Central Park Restaurant,"***p** ma**n **a**an** **** me*yaj**** *en* B**a****r*d*sio*****ndo*e*i*, *a**Ch*na* *erta *u*a*2* **m.",FALSE,147,"Name: *int*n Buf*** ****r*l*P**k
Link: h*tp*://**w.*oog***co*/****/s**r**/Kint*n+*uff*t*C*n***l**ark*****1**1**2,10*.79***7**0*00**?***h**e**0&hl=*d**n***=*t*
Reviews: 3128 reviews

Name: S**l*n*ra***s**uran*
Link: **t*s***www.**ogl*.***/*a**/searc***a*len*ra+*estau**n*/**6****0*8,*0*.82***4?**t**ser**&*l=***e***y*t**
Reviews: 2267 reviews

Name: A*i***est**ra**
Link: ht*p*****w**g***le.*o**ma**/search*****+*e***u*ant/*****28**94,106.8******9**99*9?au**u*e**0*hl*i**ent*y=**u
Reviews: 1080 reviews

Name: Co**a** **l**ay*D*n*ng * **s*au***t
Link: h**ps://***.g*ogle*co****p*/*e*r****o****e+*ll**ay+*inin*+-*Re*taur*n*/*-*.**81**9**0**7****7**a***use***&**=id&*n*ry****
Reviews: 149 reviews",,TRUE,,,,,,,,**n*ra***ark**e*t*urant******li*),,*t****//*h*.**ogl****r**n**nt.*om****F1Qi**j*-c****I***sLd*K*Ut*b*7P**l*P**umB***w*0*-h40**k-no,Restoran,"Restoran, Kedai Sarapan, Restoran China, Restoran Indonesia, Restoran Masakan Barat",4.4,*****-*2.00,**e* *** Day*,*02*)***0**888,"Manhattan Hotel 3rd Floor, JL Prof. Dr. Satrio, No. 1, Casablanca Kuningan, RT.7/RW.4, Kuningan, Karet Kuningan, Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",bre**f***,https://www.google.com/maps/place/Central+Park+Restaurant/data=!4m7!3m6!1s0x2e69f3f05d900e4f:0x47e83ff4b2d01406!8m2!3d-6.2254999!4d106.8314303!16s%2Fg%2F1hd_xcp4n!19sChIJTw6QXfDzaS4RBhTQsvQ_6Ec?authuser=0&hl=id&rclk=1
ChIJkayuSl31aS4RoCogGjqbz9g,The Courtyard Jakarta,,FALSE,26,"Name: S*i*e*****R*st*ura*t
Link: htt**:**w**.g*o***.*o*/*a***s*ar*h**a****d***Rest****nt***6.*2*028,1*6.8*694*?*ut*us*r*0&hl=i*******=*t*
Reviews: 2267 reviews

Name: *akar*a*Re*t****n*
Link: *t***:**ww**g*ogle*c**/**ps/se******a*arta*Re*tau*an*/*-**2*32*37***6*805*17?***hu******h*=id*e**r**t**
Reviews: 1140 reviews

Name: Oa*r****R*sta*r*nt * ***
Link: ****s:**www******e*co*/**ps*se*rc*/**k**o*+R***aur*n**%***Bar/*-*.22*4*6899999*********2*28*6?a**hu*e*=0&h**i**e**ry**tu
Reviews: 235 reviews

Name: **e**all** Re****ra** R*ya**Kuni**an***te* Jak****
Link: h*tp****www*g**g**.c*m***p*/s*a**h**h******e*+*es*aura*t+Roy*l+Kun*n***+*****+Jak***a/@-6.*0658*4***9999*5,1*6****53**9*9**9*?a*th****=0&h********r***tu
Reviews: 17 reviews",,TRUE,,,,,,,,*he****rt*a*d**ak*r***(Pem***k),,**tps*//*h*.googl*u***con*******m/*/AF*Qi*Oy*1******1**N*3***9**fF**U*J7*y*gs*Vn=*40**h**0**-n*,Restoran,Restoran,4.9,10.***2**0*,O*** Al* *a**,,"5, RT.5/RW.1, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910",,https://www.google.com/maps/place/The+Courtyard+Jakarta/data=!4m7!3m6!1s0x2e69f55d4aaeac91:0xd8cf9b3a1a202aa0!8m2!3d-6.2074278!4d106.8275598!16s%2Fg%2F11mglvgpmd!19sChIJkayuSl31aS4RoCogGjqbz9g?authuser=0&hl=id&rclk=1
